datum,era5_max,rh_gem,bewolking_gem,wind_max,instraling_som,neerslag_som,station_max
2000-04-22,20.4,83,68,16.9,11.59,0.7,
2000-04-23,22.6,81,47,10.3,19.19,0.0,
2000-04-24,25.7,81,50,10.1,19.43,0.0,
2000-04-25,25.7,79,34,14.7,20.41,0.0,
2000-04-26,25.3,79,31,14.0,19.66,0.0,
2000-04-27,25.4,79,50,12.5,19.28,0.0,
2000-04-28,25.8,75,45,10.2,19.45,0.0,
2000-04-29,26.1,76,67,10.5,18.4,0.0,
2000-04-30,27.2,74,54,10.5,18.6,0.0,
2000-05-01,27.3,74,72,12.4,17.11,0.4,
2000-05-02,28.4,66,16,14.8,18.27,0.2,
2000-05-03,28.1,73,24,12.1,16.79,0.9,
2000-05-04,27.8,77,50,10.1,16.55,0.3,
2000-05-05,28.0,66,31,15.5,18.16,0.0,
2000-05-06,26.7,71,39,31.0,15.26,0.7,
2000-05-07,23.3,78,48,14.7,14.54,0.0,
2000-05-08,23.6,80,90,15.0,11.15,8.6,
2000-05-09,21.4,82,60,14.4,16.78,1.0,
2000-05-10,18.9,81,81,14.8,12.78,0.0,
2000-05-11,18.3,78,81,18.0,11.15,0.1,
2000-05-12,20.5,82,46,16.7,13.51,0.0,
2000-05-13,22.4,80,46,12.3,16.83,0.0,
2000-05-14,23.1,81,62,11.2,16.2,0.0,
2000-05-15,24.9,80,80,10.8,15.26,0.0,
2000-05-16,25.9,67,53,24.7,17.11,0.0,
2000-05-17,23.6,68,40,28.4,12.98,0.0,
2000-05-18,18.6,66,34,17.5,13.6,0.0,
2000-05-19,18.0,83,91,12.7,8.9,0.7,
2000-05-20,18.0,84,70,14.6,10.08,0.7,
2000-05-21,18.2,84,90,16.8,8.76,0.1,
2000-05-22,20.0,82,41,12.4,14.46,0.0,
2000-05-23,22.0,82,66,11.9,14.35,0.0,
2000-05-24,22.3,79,62,12.7,13.87,0.0,
2000-05-25,24.1,68,32,10.9,16.41,0.0,
2000-05-26,25.2,56,30,25.0,15.25,0.0,
2000-05-27,18.9,86,74,14.6,2.69,7.0,
2000-05-28,19.7,81,46,12.4,12.84,2.5,
2000-05-29,19.0,75,31,8.2,16.07,0.0,
2000-05-30,22.6,62,54,17.5,13.56,0.0,
2000-05-31,21.7,70,15,14.6,15.13,0.0,
2000-06-01,17.9,85,97,14.4,8.69,0.2,
2000-06-02,18.9,81,71,12.5,12.92,0.0,
2000-06-03,20.9,84,90,17.0,12.2,0.0,
2000-06-04,21.8,82,53,17.5,14.39,0.0,
2000-06-05,23.1,80,38,13.1,15.17,0.0,
2000-06-06,23.9,76,38,7.1,14.93,0.0,
2000-06-07,24.0,66,28,11.5,15.71,0.0,
2000-06-08,23.7,66,74,16.3,15.58,0.0,
2000-06-09,24.4,73,43,12.7,13.64,0.0,
2000-06-10,22.6,83,81,10.0,12.96,0.0,
2000-06-11,24.1,70,80,13.3,14.36,0.0,
2000-06-12,24.9,65,35,6.0,14.48,0.0,
2000-06-13,24.6,79,40,11.2,13.28,0.0,
2000-06-14,25.5,78,49,9.4,14.71,0.0,
2000-06-15,25.2,79,48,11.2,14.09,0.0,
2000-06-16,25.6,74,20,9.5,15.17,0.0,
2000-06-17,25.5,75,49,11.8,14.13,0.0,
2000-06-18,25.6,73,45,8.3,14.75,0.0,
2000-06-19,24.0,70,72,18.1,8.31,0.0,
2000-06-20,23.5,74,79,12.8,11.3,4.3,
2000-06-21,17.2,89,71,16.7,7.25,5.6,
2000-06-22,18.6,73,38,9.5,14.42,0.0,
2000-06-23,23.3,65,6,12.0,15.85,0.0,
2000-06-24,24.9,52,0,21.9,15.76,0.0,
2000-06-25,26.3,55,1,23.5,15.0,0.0,
2000-06-26,26.6,61,20,17.6,14.4,0.0,
2000-06-27,25.3,71,68,12.7,13.54,0.0,
2000-06-28,26.0,63,25,16.3,15.31,0.0,
2000-06-29,26.1,47,86,23.0,14.33,0.0,
2000-06-30,22.8,69,78,35.4,9.64,2.8,
2000-07-01,23.3,78,46,12.2,13.48,0.0,
2000-07-02,25.7,63,49,23.1,14.95,0.0,
2000-07-03,19.1,84,99,17.9,4.65,0.2,
2000-07-04,19.3,83,86,16.6,8.76,0.0,
2000-07-05,22.1,80,57,16.1,13.66,0.0,
2000-07-06,24.1,75,55,9.5,14.48,0.0,
2000-07-07,23.7,64,13,15.9,15.43,0.0,
2000-07-08,24.7,61,38,15.8,11.58,0.0,
2000-07-09,26.1,64,10,18.2,15.17,0.0,
2000-07-10,25.8,58,29,17.5,15.29,0.0,
2000-07-11,26.2,59,92,22.9,11.66,0.0,
2000-07-12,17.9,78,80,11.6,3.19,2.4,
